Time,D/T,Wind Direction,Wind Speed,Temperature,Relative Humidity,PM 2.5,Atmospheric Pressure,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Smell Prediction,Hour,Date_Only
2026-04-03 08:35:00,0.3,179.97,5.07,31.05,66.55,31.33,1008.82,85.02,85.02,138.23,24.0,13.0,258.15,233.77,252.92,Ambient,8,2026-04-03
2026-04-03 08:36:00,0.29,175.75,4.78,31.06,66.31,32.33,1008.88,85.75,85.75,139.53,24.0,13.0,258.24,234.21,252.33,Ambient,8,2026-04-03
2026-04-03 08:37:00,0.31,187.85,4.38,31.03,66.36,32.67,1008.85,84.99,84.99,138.74,23.96,13.0,258.06,233.11,252.13,Ambient,8,2026-04-03
2026-04-03 08:38:00,0.3,158.53,3.23,31.07,66.42,34.33,1008.83,87.63,87.63,145.18,24.19,13.0,258.9,238.42,252.96,Ambient,8,2026-04-03
2026-04-03 08:39:00,0.29,173.33,4.95,31.15,66.42,32.5,1008.83,87.13,87.13,146.63,24.0,13.0,259.0,236.52,253.0,Ambient,8,2026-04-03
2026-04-03 08:40:00,0.34,183.3,6.05,31.11,66.65,30.67,1008.87,84.21,84.21,136.84,24.0,13.0,259.0,233.25,253.0,Ambient,8,2026-04-03
2026-04-03 08:41:00,0.31,170.95,4.66,31.06,66.74,33.0,1008.88,84.87,84.87,137.36,24.0,13.0,258.79,233.19,253.0,Ambient,8,2026-04-03
2026-04-03 08:42:00,0.28,175.22,5.0,31.04,67.01,33.33,1008.88,86.66,86.66,141.75,24.0,13.0,259.0,235.03,253.03,Ambient,8,2026-04-03
2026-04-03 08:43:00,0.3,174.25,5.57,31.04,66.69,32.5,1008.92,84.98,84.98,138.41,24.0,13.0,258.89,233.69,253.0,Ambient,8,2026-04-03
2026-04-03 08:44:00,0.29,179.37,4.2,31.06,67.12,32.5,1008.97,85.33,85.33,138.47,24.0,13.0,259.0,233.36,253.2,Ambient,8,2026-04-03
2026-04-03 08:45:00,0.27,189.74,3.53,31.09,67.2,31.4,1008.98,87.19,87.19,144.65,24.0,13.0,259.56,235.15,254.0,Ambient,8,2026-04-03
2026-04-03 08:46:00,0.29,164.57,3.91,31.17,67.1,30.17,1008.93,88.47,88.47,149.64,24.1,13.29,260.05,237.65,254.07,Ambient,8,2026-04-03
2026-04-03 08:47:00,0.29,159.32,4.13,31.18,67.03,32.83,1008.93,87.44,87.44,148.69,24.0,13.55,260.0,237.38,254.0,Ambient,8,2026-04-03
2026-04-03 08:48:00,0.32,182.35,2.78,31.2,67.1,31.83,1008.98,85.72,85.72,141.66,24.0,13.0,259.99,235.91,254.0,Ambient,8,2026-04-03
2026-04-03 08:49:00,0.29,159.03,3.65,31.21,67.1,31.33,1008.97,87.38,87.38,145.27,24.06,13.0,260.04,237.0,254.02,Ambient,8,2026-04-03
2026-04-03 08:50:00,0.28,168.34,2.72,31.23,67.05,31.8,1009.0,86.66,86.66,143.84,24.0,13.0,260.0,235.74,254.0,Ambient,8,2026-04-03
2026-04-03 08:51:00,0.29,163.67,2.29,31.28,66.9,33.0,1008.98,88.53,88.53,152.56,24.03,13.53,260.03,238.23,254.03,Ambient,8,2026-04-03
2026-04-03 08:52:00,0.29,171.95,4.14,31.34,66.4,34.83,1008.95,87.24,87.24,146.41,24.06,13.21,259.75,236.53,253.99,Ambient,8,2026-04-03
2026-04-03 08:53:00,0.29,180.52,4.93,31.33,66.37,32.17,1008.98,87.97,87.97,151.92,24.37,13.8,259.99,237.7,254.05,Ambient,8,2026-04-03
2026-04-03 08:54:00,0.29,177.43,3.51,31.28,66.58,33.0,1009.0,86.67,86.67,144.15,24.0,13.0,259.94,235.69,254.0,Ambient,8,2026-04-03
2026-04-03 08:55:00,0.32,185.57,3.22,31.29,66.86,33.17,1008.97,86.98,86.98,146.63,24.0,13.02,260.0,235.77,254.03,Ambient,8,2026-04-03
2026-04-03 08:56:00,0.3,156.8,2.24,31.33,66.86,32.83,1008.98,87.41,87.41,147.54,24.0,13.07,260.16,236.63,254.59,Ambient,8,2026-04-03
2026-04-03 08:57:00,0.3,181.12,2.73,31.37,66.75,31.0,1009.0,87.33,87.33,148.72,24.06,13.58,260.14,236.22,254.55,Ambient,8,2026-04-03
2026-04-03 08:58:00,0.3,179.52,5.75,31.4,66.49,31.5,1008.97,87.8,87.8,146.59,24.22,14.0,260.24,236.38,254.27,Ambient,8,2026-04-03
2026-04-03 08:59:00,0.31,187.65,4.06,31.37,66.48,32.33,1009.0,87.69,87.69,145.04,24.02,13.98,260.0,236.0,254.0,Ambient,8,2026-04-03
2026-04-03 09:00:00,0.29,185.46,2.57,31.42,66.59,31.2,1009.04,89.61,89.61,150.16,24.94,14.0,260.44,237.44,254.95,Ambient,9,2026-04-03
2026-04-03 09:01:00,0.28,156.75,2.82,31.58,66.0,33.17,1009.03,91.72,91.72,156.35,25.0,14.0,260.97,241.05,254.94,Ambient,9,2026-04-03
2026-04-03 09:02:00,0.32,191.02,3.53,31.65,64.96,33.6,1009.1,88.6,88.6,150.01,24.42,14.0,260.05,236.57,254.07,Ambient,9,2026-04-03
2026-04-03 09:03:00,0.3,192.0,4.4,31.65,64.99,32.5,1009.05,88.48,88.48,149.3,24.49,14.0,259.96,236.15,254.0,Ambient,9,2026-04-03
2026-04-03 09:04:00,0.3,170.82,2.62,31.65,65.13,32.8,1009.06,89.75,89.75,150.01,24.91,14.0,260.0,236.49,254.0,Ambient,9,2026-04-03
2026-04-03 09:05:00,0.31,192.9,2.26,31.77,64.93,33.17,1009.08,90.75,90.75,155.05,25.0,14.06,260.08,237.08,254.0,Ambient,9,2026-04-03
2026-04-03 09:06:00,0.3,187.95,3.29,31.84,64.68,32.83,1009.08,88.85,88.85,151.91,24.52,14.35,260.22,236.56,254.16,Ambient,9,2026-04-03
2026-04-03 09:07:00,0.31,188.32,2.58,31.79,64.99,32.0,1009.1,89.76,89.76,152.09,24.88,14.0,260.14,236.92,254.27,Ambient,9,2026-04-03
2026-04-03 09:08:00,0.3,178.52,3.97,31.81,65.02,31.5,1009.1,90.67,90.67,155.19,25.0,14.0,260.46,237.48,254.71,Ambient,9,2026-04-03
2026-04-03 09:09:00,0.29,179.0,3.72,31.82,64.89,31.5,1009.08,90.31,90.31,154.38,25.0,14.19,260.52,237.19,254.64,Ambient,9,2026-04-03
2026-04-03 09:10:00,0.3,200.68,3.77,31.81,65.08,30.2,1009.1,89.71,89.71,152.05,25.0,14.07,260.3,236.63,254.72,Ambient,9,2026-04-03
2026-04-03 09:11:00,0.31,181.15,2.64,31.87,65.05,33.5,1009.1,95.33,95.33,172.84,25.3,15.39,261.86,243.5,255.77,Ambient,9,2026-04-03
2026-04-03 09:12:00,0.31,164.42,2.92,31.94,64.8,33.33,1009.15,90.49,90.49,157.53,25.0,15.0,261.0,238.24,255.0,Ambient,9,2026-04-03
2026-04-03 09:13:00,0.3,197.35,2.71,31.97,64.57,31.67,1009.13,88.78,88.78,150.45,25.0,14.6,260.56,236.22,255.0,Ambient,9,2026-04-03
2026-04-03 09:14:00,0.31,181.92,3.24,32.0,64.71,32.0,1009.13,91.96,91.96,157.69,25.0,14.77,261.19,238.89,255.49,Ambient,9,2026-04-03
2026-04-03 09:15:00,0.28,185.05,4.64,32.02,64.14,32.83,1009.15,89.89,89.89,152.34,25.0,15.0,260.78,236.8,254.85,Ambient,9,2026-04-03
2026-04-03 09:16:00,0.3,178.67,3.8,32.0,64.23,32.83,1009.13,89.72,89.72,151.88,25.0,14.13,260.5,236.36,254.64,Ambient,9,2026-04-03
2026-04-03 09:17:00,0.32,198.25,3.7,31.99,64.09,32.5,1009.2,90.9,90.9,157.32,25.0,14.85,260.96,237.32,254.94,Ambient,9,2026-04-03
2026-04-03 09:18:00,0.3,174.57,1.82,32.1,63.85,33.33,1009.2,91.07,91.07,158.38,25.0,14.85,260.78,238.11,254.75,Ambient,9,2026-04-03
2026-04-03 09:19:00,0.31,174.4,2.74,32.15,63.57,32.33,1009.18,91.48,91.48,161.01,25.0,15.0,261.0,239.13,254.92,Ambient,9,2026-04-03
2026-04-03 09:20:00,0.3,188.82,2.56,32.16,63.7,32.5,1009.2,90.33,90.33,156.55,25.0,15.0,261.0,236.6,255.0,Ambient,9,2026-04-03
2026-04-03 09:21:00,0.34,195.58,2.94,32.2,63.61,32.17,1009.22,89.43,89.43,151.58,25.0,14.35,261.0,235.41,255.0,Ambient,9,2026-04-03
2026-04-03 09:22:00,0.29,192.13,1.14,32.23,63.57,32.83,1009.27,91.32,91.32,158.09,25.0,14.92,261.0,237.56,255.0,Ambient,9,2026-04-03
2026-04-03 09:23:00,0.3,174.72,2.72,32.3,63.11,33.4,1009.22,89.96,89.96,152.89,25.0,14.25,260.78,236.25,254.8,Ambient,9,2026-04-03
2026-04-03 09:24:00,0.31,181.68,4.31,32.32,63.25,34.67,1009.2,93.32,93.32,160.01,25.74,14.99,261.72,240.24,255.61,Ambient,9,2026-04-03
2026-04-03 09:25:00,0.31,199.55,2.69,32.34,63.24,32.67,1009.28,95.21,95.21,167.1,25.88,15.36,261.78,242.78,255.69,Ambient,9,2026-04-03
2026-04-03 09:26:00,0.31,194.6,5.4,32.33,62.98,31.17,1009.28,88.65,88.65,150.56,25.0,15.0,261.0,235.64,255.0,Ambient,9,2026-04-03
2026-04-03 09:27:00,0.29,191.23,5.08,32.23,63.25,32.17,1009.27,89.47,89.47,148.67,25.0,14.89,261.0,234.92,255.0,Ambient,9,2026-04-03
2026-04-03 09:28:00,0.31,184.56,4.48,32.17,63.24,31.4,1009.28,91.01,91.01,152.96,25.13,15.0,261.11,236.24,255.13,Ambient,9,2026-04-03
2026-04-03 09:29:00,0.32,173.28,4.25,32.14,63.45,31.4,1009.28,90.79,90.79,150.32,25.13,15.0,260.64,235.26,254.83,Ambient,9,2026-04-03
2026-04-03 09:30:00,0.31,185.38,4.27,32.09,63.57,32.5,1009.3,90.95,90.95,149.76,25.0,15.0,260.99,234.61,255.0,Ambient,9,2026-04-03
2026-04-03 09:31:00,0.27,199.57,3.26,32.05,63.16,32.33,1009.32,89.4,89.4,147.98,25.02,15.0,260.29,234.27,254.29,Ambient,9,2026-04-03
2026-04-03 09:32:00,0.3,173.5,2.91,32.15,63.08,33.0,1009.3,94.21,94.21,166.17,25.74,15.13,261.47,240.42,254.83,Ambient,9,2026-04-03
2026-04-03 09:33:00,0.31,197.63,3.77,32.21,62.67,33.67,1009.3,89.48,89.48,150.37,25.0,15.0,260.27,234.76,254.05,Ambient,9,2026-04-03
2026-04-03 09:34:00,0.32,194.92,2.32,32.27,62.7,32.5,1009.37,91.79,91.79,156.98,25.53,15.0,260.94,236.18,254.92,Ambient,9,2026-04-03
2026-04-03 09:35:00,0.3,187.8,3.16,32.37,62.65,31.5,1009.33,93.91,93.91,162.51,25.89,15.0,261.52,239.59,255.28,Ambient,9,2026-04-03
2026-04-03 09:36:00,0.29,199.73,3.92,32.4,62.51,32.0,1009.37,90.81,90.81,152.76,25.54,15.0,261.0,236.07,255.0,Ambient,9,2026-04-03
2026-04-03 09:37:00,0.32,197.43,3.73,32.36,62.63,30.33,1009.3,91.11,91.11,155.93,25.25,15.0,261.0,235.77,255.02,Ambient,9,2026-04-03
2026-04-03 09:38:00,0.3,195.4,3.01,32.38,62.71,31.67,1009.32,96.09,96.09,168.6,26.11,15.39,262.42,242.36,255.92,Ambient,9,2026-04-03
2026-04-03 09:39:00,0.32,191.53,3.36,32.42,62.36,32.33,1009.3,91.12,91.12,154.63,25.99,15.22,261.14,237.09,255.05,Ambient,9,2026-04-03
2026-04-03 09:40:00,0.3,183.28,3.38,32.47,62.57,32.17,1009.3,91.54,91.54,153.17,26.0,15.0,261.5,235.46,255.65,Ambient,9,2026-04-03
2026-04-03 09:41:00,0.29,193.63,2.8,32.44,62.1,31.0,1009.3,90.14,90.14,151.59,25.64,15.0,261.16,234.55,255.21,Ambient,9,2026-04-03
2026-04-03 09:42:00,0.32,202.83,4.38,32.49,62.37,29.67,1009.2,92.7,92.7,156.64,26.0,15.0,261.67,235.96,255.86,Ambient,9,2026-04-03
2026-04-03 09:43:00,0.28,192.45,3.72,32.55,61.96,32.33,1009.28,92.39,92.39,154.39,25.95,15.0,261.52,235.96,255.53,Ambient,9,2026-04-03
2026-04-03 09:44:00,0.29,201.37,4.6,32.53,61.9,32.5,1009.25,91.86,91.86,155.69,25.71,15.0,261.33,235.83,255.24,Ambient,9,2026-04-03
2026-04-03 09:45:00,0.28,181.73,3.78,32.44,61.99,33.33,1009.28,90.85,90.85,150.28,26.0,15.0,261.0,233.86,255.02,Ambient,9,2026-04-03
2026-04-03 09:46:00,0.31,182.85,5.44,32.35,61.82,34.0,1009.27,88.54,88.54,144.64,25.31,14.2,260.49,231.98,254.45,Ambient,9,2026-04-03
2026-04-03 09:47:00,0.3,184.92,4.46,32.27,62.05,33.5,1009.27,89.14,89.14,146.55,25.3,14.0,260.02,231.75,254.0,Ambient,9,2026-04-03
2026-04-03 09:48:00,0.3,180.55,4.83,32.24,62.26,31.83,1009.28,88.83,88.83,145.76,25.73,14.0,260.81,232.62,254.74,Ambient,9,2026-04-03
2026-04-03 09:49:00,0.32,175.45,3.88,32.16,62.6,33.5,1009.27,87.0,87.0,141.16,25.0,13.81,260.44,230.47,254.58,Ambient,9,2026-04-03
2026-04-03 09:50:00,0.31,177.97,3.34,32.07,62.96,33.33,1009.3,89.1,89.1,145.25,25.73,13.48,260.82,232.26,255.0,Ambient,9,2026-04-03
2026-04-03 09:51:00,0.3,186.18,2.41,32.12,62.9,33.83,1009.25,89.86,89.86,151.46,26.0,14.0,261.0,233.52,255.05,Ambient,9,2026-04-03
2026-04-03 09:52:00,0.26,173.65,2.03,32.2,61.77,35.17,1009.23,89.16,89.16,149.64,25.47,14.0,260.31,231.83,254.11,Ambient,9,2026-04-03
2026-04-03 09:53:00,0.29,183.02,2.13,32.28,61.49,35.0,1009.23,89.74,89.74,155.96,25.56,14.0,260.0,230.86,254.0,Ambient,9,2026-04-03
2026-04-03 09:54:00,0.28,163.92,1.78,32.38,61.37,36.17,1009.2,88.77,88.77,148.33,26.0,14.0,260.02,231.11,254.06,Ambient,9,2026-04-03
2026-04-03 09:55:00,0.3,192.73,3.61,32.34,61.84,32.83,1009.22,88.61,88.61,143.93,25.99,14.0,260.43,232.18,254.47,Ambient,9,2026-04-03
2026-04-03 09:56:00,0.27,195.92,4.83,32.32,62.51,32.17,1009.2,90.69,90.69,151.97,26.0,14.0,261.6,234.28,255.69,Ambient,9,2026-04-03
2026-04-03 09:57:00,0.29,172.13,4.43,32.3,62.49,32.83,1009.2,88.74,88.74,145.3,26.0,14.0,261.58,233.34,255.89,Ambient,9,2026-04-03
2026-04-03 09:58:00,0.3,169.32,2.1,32.2,62.73,33.83,1009.2,90.05,90.05,146.29,26.05,14.0,261.63,234.68,255.83,Ambient,9,2026-04-03
2026-04-03 09:59:00,0.31,192.2,2.54,32.21,62.94,33.33,1009.2,89.92,89.92,148.79,26.0,14.0,262.0,235.4,256.0,Ambient,9,2026-04-03
2026-04-03 10:00:00,0.29,171.0,1.83,32.28,62.92,33.67,1009.2,93.33,93.33,160.39,26.21,14.69,262.72,239.35,256.27,Ambient,10,2026-04-03
2026-04-03 10:01:00,0.29,170.3,3.06,32.42,62.52,33.0,1009.17,94.31,94.31,163.44,26.67,15.0,262.99,240.58,256.88,Ambient,10,2026-04-03
2026-04-03 10:02:00,0.31,182.47,5.46,32.5,61.91,34.0,1009.13,90.06,90.06,151.69,26.05,14.88,262.0,235.88,255.93,Ambient,10,2026-04-03
2026-04-03 10:03:00,0.28,183.58,4.96,32.42,62.08,34.0,1009.13,88.76,88.76,146.28,26.0,14.0,261.83,233.98,255.88,Ambient,10,2026-04-03
2026-04-03 10:04:00,0.27,176.22,4.73,32.3,62.46,33.67,1009.12,87.59,87.59,142.6,26.0,14.0,261.75,232.02,255.98,Ambient,10,2026-04-03
2026-04-03 10:05:00,0.29,174.45,3.85,32.19,62.8,35.5,1009.15,87.66,87.66,141.33,26.0,14.0,261.56,231.87,256.0,Ambient,10,2026-04-03
2026-04-03 10:06:00,0.29,174.98,2.37,32.16,63.04,34.67,1009.13,89.33,89.33,150.91,26.0,14.0,262.0,233.83,256.0,Ambient,10,2026-04-03
2026-04-03 10:07:00,0.32,171.72,3.03,32.22,62.95,33.83,1009.13,90.59,90.59,152.64,26.0,14.0,262.02,234.38,256.11,Ambient,10,2026-04-03
2026-04-03 10:08:00,0.32,199.38,3.82,32.33,62.68,32.83,1009.15,89.59,89.59,148.67,26.0,14.0,262.06,233.79,256.23,Ambient,10,2026-04-03
2026-04-03 10:09:00,0.28,190.78,4.28,32.38,62.53,32.17,1009.1,91.19,91.19,153.46,26.11,14.0,262.38,235.37,256.4,Ambient,10,2026-04-03
2026-04-03 10:10:00,0.33,188.92,4.78,32.49,62.43,33.0,1009.12,89.73,89.73,147.04,26.0,14.0,262.13,233.55,256.35,Ambient,10,2026-04-03
2026-04-03 10:11:00,0.28,179.85,3.9,32.57,62.33,32.0,1009.1,90.17,90.17,149.13,26.0,14.0,262.7,233.91,257.0,Ambient,10,2026-04-03
2026-04-03 10:12:00,0.31,193.05,3.27,32.59,62.14,32.5,1009.1,90.79,90.79,147.6,26.25,14.0,262.58,234.33,256.83,Ambient,10,2026-04-03
2026-04-03 10:13:00,0.31,163.07,3.39,32.63,61.27,35.33,1009.05,88.92,88.92,144.38,26.02,14.0,261.63,232.81,255.65,Ambient,10,2026-04-03
2026-04-03 10:14:00,0.3,202.13,1.53,32.58,61.52,34.67,1009.1,89.23,89.23,144.73,26.0,14.0,261.7,232.34,255.8,Ambient,10,2026-04-03
2026-04-03 10:15:00,0.3,158.33,2.12,32.71,61.47,34.67,1009.07,92.89,92.89,157.19,26.54,14.1,262.51,235.99,256.45,Ambient,10,2026-04-03
2026-04-03 10:16:00,0.3,179.18,5.05,32.83,61.02,35.2,1009.08,92.6,92.6,159.02,26.63,14.91,262.61,236.55,256.55,Ambient,10,2026-04-03
2026-04-03 10:17:00,0.29,191.37,5.01,32.7,61.25,34.67,1009.07,88.84,88.84,141.94,26.0,14.0,262.0,232.68,256.0,Ambient,10,2026-04-03
2026-04-03 10:18:00,0.31,187.37,4.42,32.62,61.5,33.33,1009.08,90.58,90.58,148.25,26.0,14.0,262.0,233.67,256.02,Ambient,10,2026-04-03
2026-04-03 10:19:00,0.3,180.03,3.45,32.6,61.29,33.0,1009.07,89.38,89.38,142.6,26.0,14.0,262.0,232.6,256.0,Ambient,10,2026-04-03
2026-04-03 10:20:00,0.31,189.13,5.64,32.58,61.27,33.67,1009.03,88.73,88.73,140.89,26.0,14.0,261.67,231.82,255.7,Ambient,10,2026-04-03
2026-04-03 10:21:00,0.3,181.72,5.7,32.47,61.64,35.33,1008.97,89.11,89.11,142.03,26.03,14.0,261.8,232.14,255.85,Ambient,10,2026-04-03
2026-04-03 10:22:00,0.31,182.72,5.73,32.38,61.82,35.0,1009.02,87.89,87.89,138.68,26.0,13.53,261.11,230.53,255.81,Ambient,10,2026-04-03
2026-04-03 10:23:00,0.29,181.92,4.16,32.36,62.02,34.83,1009.03,88.22,88.22,139.52,26.0,13.0,261.67,230.5,256.0,Ambient,10,2026-04-03
2026-04-03 10:24:00,0.31,180.02,3.04,32.39,62.09,34.83,1009.02,90.67,90.67,148.33,26.17,13.92,262.14,232.82,256.19,Ambient,10,2026-04-03
2026-04-03 10:25:00,0.29,180.7,5.87,32.39,61.74,35.33,1008.98,88.04,88.04,141.56,26.05,13.78,261.72,231.37,255.93,Ambient,10,2026-04-03
2026-04-03 10:26:00,0.29,186.9,5.0,32.26,62.06,35.83,1008.98,86.66,86.66,134.7,26.0,13.0,261.38,229.36,255.92,Ambient,10,2026-04-03
2026-04-03 10:27:00,0.28,189.82,3.91,32.26,62.24,36.33,1008.98,89.22,89.22,141.63,26.23,13.0,261.81,231.66,256.15,Ambient,10,2026-04-03
2026-04-03 10:28:00,0.3,160.57,3.57,32.35,61.56,36.5,1008.97,90.03,90.03,149.58,26.32,13.77,261.64,233.64,255.55,Ambient,10,2026-04-03
2026-04-03 10:29:00,0.31,174.84,3.98,32.47,61.6,36.0,1008.94,90.06,90.06,148.72,26.26,13.88,261.97,232.68,255.99,Ambient,10,2026-04-03
2026-04-03 10:30:00,0.28,181.92,3.31,32.58,61.18,36.17,1008.92,90.45,90.45,147.45,26.46,14.0,261.98,232.35,255.98,Ambient,10,2026-04-03
2026-04-03 10:31:00,0.3,194.57,5.61,32.71,60.61,36.0,1008.92,89.5,89.5,142.99,26.19,14.0,261.6,231.64,255.58,Ambient,10,2026-04-03
2026-04-03 10:32:00,0.3,212.88,2.6,32.76,60.95,35.33,1008.92,91.68,91.68,149.52,27.0,14.0,262.1,233.36,256.08,Ambient,10,2026-04-03
2026-04-03 10:33:00,0.28,179.5,3.59,32.88,60.74,35.6,1008.9,91.17,91.17,148.05,26.77,14.0,262.66,235.42,256.8,Ambient,10,2026-04-03
2026-04-03 10:34:00,0.31,168.94,2.43,32.78,61.07,35.0,1008.9,89.74,89.74,143.12,26.68,14.0,262.54,233.27,256.99,Ambient,10,2026-04-03
2026-04-03 10:35:00,0.31,177.2,6.02,32.74,61.21,35.0,1008.85,89.62,89.62,142.43,26.66,14.0,262.41,232.91,256.52,Ambient,10,2026-04-03
2026-04-03 10:36:00,0.29,196.33,4.91,32.66,60.82,35.0,1008.9,87.25,87.25,135.02,26.02,13.25,261.69,230.48,255.94,Ambient,10,2026-04-03
2026-04-03 10:37:00,0.3,197.83,4.56,32.67,61.16,34.67,1008.92,89.37,89.37,139.51,26.92,13.0,262.4,235.39,256.1,Ambient,10,2026-04-03
2026-04-03 10:38:00,0.3,193.58,2.61,32.69,61.08,32.83,1008.9,89.96,89.96,148.53,26.36,13.44,262.38,233.02,256.8,Ambient,10,2026-04-03
2026-04-03 10:39:00,0.29,187.07,3.37,32.72,61.07,33.67,1008.9,88.53,88.53,140.18,26.14,13.24,262.16,231.67,256.39,Ambient,10,2026-04-03
2026-04-03 10:40:00,0.33,169.53,2.71,32.73,61.35,35.83,1008.9,90.53,90.53,144.98,27.0,13.8,263.0,233.75,257.0,Ambient,10,2026-04-03
2026-04-03 10:41:00,0.34,199.53,1.93,32.81,61.42,33.83,1008.9,93.44,93.44,154.1,27.0,14.0,263.44,235.9,257.58,Ambient,10,2026-04-03
2026-04-03 10:42:00,0.3,192.4,2.45,32.94,60.91,34.17,1008.9,93.9,93.9,156.1,27.0,14.94,263.49,236.16,257.43,Ambient,10,2026-04-03
2026-04-03 10:43:00,0.31,169.7,3.16,33.09,60.54,34.17,1008.82,93.78,93.78,155.35,27.0,15.0,263.61,236.91,257.6,Ambient,10,2026-04-03
2026-04-03 10:44:00,0.31,195.5,4.44,33.13,59.89,34.4,1008.86,94.74,94.74,158.71,27.06,15.0,263.8,239.82,257.23,Ambient,10,2026-04-03
2026-04-03 10:45:00,0.29,171.3,3.43,33.1,60.06,34.5,1008.87,90.68,90.68,147.06,26.99,14.3,262.91,233.95,257.0,Ambient,10,2026-04-03
2026-04-03 10:46:00,0.29,183.23,5.26,33.05,59.93,35.17,1008.82,88.75,88.75,141.09,26.29,14.0,262.04,231.73,256.17,Ambient,10,2026-04-03
2026-04-03 10:47:00,0.32,186.45,5.85,32.88,59.85,34.0,1008.78,88.13,88.13,139.06,26.0,13.35,261.58,230.35,255.8,Ambient,10,2026-04-03
2026-04-03 10:48:00,0.3,178.0,4.63,32.75,60.84,35.67,1008.8,89.13,89.13,140.22,26.25,13.11,261.88,230.75,256.08,Ambient,10,2026-04-03
2026-04-03 10:49:00,0.3,172.75,3.05,32.78,61.08,36.17,1008.8,90.42,90.42,146.85,27.0,14.0,262.85,232.53,257.0,Ambient,10,2026-04-03
2026-04-03 10:50:00,0.31,179.92,5.39,32.75,61.0,35.5,1008.82,89.21,89.21,141.65,26.69,14.0,262.56,232.46,256.85,Ambient,10,2026-04-03
2026-04-03 10:51:00,0.3,188.98,5.52,32.65,61.22,35.6,1008.8,88.28,88.28,136.74,26.41,13.08,262.02,231.49,256.28,Ambient,10,2026-04-03
2026-04-03 10:52:00,0.3,167.22,2.55,32.62,61.01,35.17,1008.8,88.06,88.06,136.08,26.3,13.0,262.0,231.36,256.02,Ambient,10,2026-04-03
2026-04-03 10:53:00,0.31,174.93,2.07,32.71,61.12,35.33,1008.8,90.58,90.58,144.47,26.86,13.17,262.45,232.2,256.77,Ambient,10,2026-04-03
2026-04-03 10:54:00,0.3,182.47,1.12,32.93,60.34,35.0,1008.8,95.49,95.49,155.68,27.0,14.58,263.0,235.42,257.0,Ambient,10,2026-04-03
2026-04-03 10:55:00,0.27,195.05,4.13,33.1,59.42,35.17,1008.78,91.71,91.71,145.75,26.94,14.62,262.63,233.9,256.54,Ambient,10,2026-04-03
2026-04-03 10:56:00,0.31,190.53,5.06,33.09,58.96,35.67,1008.75,87.71,87.71,135.72,26.38,13.6,261.58,230.72,255.7,Ambient,10,2026-04-03
2026-04-03 10:57:00,0.29,179.62,3.28,32.99,59.0,35.83,1008.78,87.92,87.92,137.34,26.14,13.0,260.97,229.02,254.94,Ambient,10,2026-04-03
2026-04-03 10:58:00,0.3,185.22,2.52,32.94,59.11,37.5,1008.73,88.39,88.39,138.03,26.0,13.0,261.0,229.27,255.02,Ambient,10,2026-04-03
2026-04-03 10:59:00,0.3,169.2,2.28,32.98,58.89,37.83,1008.7,90.3,90.3,146.39,26.5,13.08,261.18,231.31,255.1,Ambient,10,2026-04-03
2026-04-03 11:00:00,0.3,169.75,4.2,33.04,59.12,36.5,1008.68,90.5,90.5,146.44,26.75,13.5,261.52,231.29,255.52,Ambient,11,2026-04-03
2026-04-03 11:01:00,0.29,175.58,5.5,32.96,59.6,37.33,1008.67,89.26,89.26,140.51,26.95,13.58,261.99,230.8,256.0,Ambient,11,2026-04-03
2026-04-03 11:02:00,0.29,184.77,6.08,32.82,60.27,36.5,1008.67,88.69,88.69,138.42,26.89,13.0,262.0,230.59,256.11,Ambient,11,2026-04-03
2026-04-03 11:03:00,0.28,168.68,4.58,32.77,60.99,37.67,1008.68,91.39,91.39,144.77,27.0,13.69,262.92,234.27,257.0,Ambient,11,2026-04-03
2026-04-03 11:04:00,0.29,181.73,3.58,32.79,61.07,35.83,1008.68,90.56,90.56,144.21,27.0,14.0,263.0,234.02,257.0,Ambient,11,2026-04-03
2026-04-03 11:05:00,0.3,183.08,4.71,32.82,60.59,35.67,1008.68,88.83,88.83,140.25,27.0,13.67,262.56,232.09,256.97,Ambient,11,2026-04-03
2026-04-03 11:06:00,0.33,187.17,4.99,32.76,60.87,35.83,1008.68,87.64,87.64,134.32,27.0,13.0,262.27,230.64,257.0,Ambient,11,2026-04-03
2026-04-03 11:07:00,0.29,184.37,6.19,32.71,61.13,35.67,1008.65,88.63,88.63,134.91,27.0,13.0,263.03,232.16,257.16,Ambient,11,2026-04-03
2026-04-03 11:08:00,0.29,184.85,4.62,32.61,61.12,36.0,1008.67,87.55,87.55,133.13,26.85,13.0,262.38,230.76,256.69,Ambient,11,2026-04-03
2026-04-03 11:09:00,0.29,181.58,4.58,32.6,60.82,37.5,1008.63,87.94,87.94,133.87,26.88,13.0,262.0,230.44,256.04,Ambient,11,2026-04-03
2026-04-03 11:10:00,0.3,187.5,3.52,32.64,60.79,36.67,1008.63,87.88,87.88,135.12,26.98,13.0,262.0,230.02,256.0,Ambient,11,2026-04-03
2026-04-03 11:11:00,0.3,194.36,2.83,32.7,60.77,36.4,1008.6,89.9,89.9,140.93,27.0,13.0,262.69,231.88,256.85,Ambient,11,2026-04-03
